1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
5.7698663150958,4.554366873810417,4.698411482016139,3.5519525417114757,4.37813803852277,3.5649092368782966,4.268701303663645,3.640568185392037,4.2286252154851685,3.6852499351039696,4.219032372616397,3.754673697701688,4.229005315061756,3.8145534301306596,4.2338652613551275,3.8650955816583092,4.2403665196660425,3.9049624188348555,4.2621282874756865,3.929947389266636,4.270558244864879,3.9603857810008822,4.283557043109575,3.992917855280319,4.290816076826208,4.007019834971835,4.298576240992158,4.030497053973431,4.310024247710508,4.049712802862195,4.31712597128887,4.066843816732159,4.322481905920384,4.082371806389285,4.324780473545352,4.100220461659519,4.327474127874395,4.1070350829953615,4.33822926041392,4.127062359906065,4.339771440324688,4.132357964977582,4.345477657456567,4.1513740559653485,4.346781776645235,4.153022113086723,4.352539170436679,4.166881922250717,4.36102473843529,4.170218642326183,4.359488329648836,4.180240702630276,4.362831063077401,4.18942427578263,4.367178802308452,4.203697761930233,4.371024297876352,4.207555884623877,4.372282720158342,4.210687270417351,4.375660660284853,4.221479804442733,4.3813983056684105,4.229504299475855,4.385935452840384,4.235753994573325,4.380910075000631,4.233464420721197,4.38637187085395,4.241108082415942,4.387871314070302,4.2465658448592025,4.392901722988832,4.252341414548394,4.394802982063824,4.262625711665014,4.399981151663818,4.269587816220865,4.400082790387401,4.265093061831467,4.399245759723574,4.27212429103794,4.400802793438859,4.272001885745666,4.4038985203016106,4.281188693018986,4.406227060750224,4.285393475768092,4.40737070629823,4.288679411055624,4.411170319554034,4.29309005896237,4.412588457193404,4.29679977773314,4.414549037388995,4.302687794129524,4.419597204676019,4.3053707008565105,4.414855506324086
6.063379771084255,4.965033540477085,4.959535291539949,3.9292358750448084,4.669774969100439,3.9862228626226437,4.607007835661085,4.08163259724164,4.591966502916636,4.13849120939496,4.5988733988048125,4.214446368792426,4.619210822673527,4.273042969371724,4.629713637761926,4.321543695049597,4.639778233732827,4.360513200453726,4.661792114811721,4.386009022589398,4.674616863471346,4.417120479374847,4.686293722821161,4.4449673586220015,4.700741117997415,4.462028510199252,4.709975999101311,4.483721106177666,4.7221684328532465,4.503126777121597,4.728380131113612,4.51549405983951,4.735151194259853,4.529916464878037,4.738537930864576,4.548204605479614,4.742054260393579,4.553912336544319,4.75235975842985,4.569107759096321,4.7548635704090705,4.582229873347393,4.761185545065088,4.595769127200357,4.7631186175161275,4.597653885966679,4.769102354458773,4.609362886372671,4.777214564774628,4.6132493356554045,4.778293334192628,4.623634892791157,4.78228425223085,4.6320620108132085,4.785301140447213,4.639190309377785,4.78776471088725,4.64645985574911,4.790073319792789,4.650671880324655,4.79392605584899,4.660636677131184,4.799113809419599,4.668217342291935,4.8006710590266755,4.66640713642529,4.800927003429006,4.67301895874939,4.805132671156956,4.6795042381078655,4.808420131377632,4.685054208695861,4.810407170434888,4.689969266719421,4.81358971108546,4.6984338813925435,4.814117172384585,4.696560318243401,4.814415521150653,4.700959090307993,4.818120142363379,4.707679668246969,4.820179804198938,4.708622772827018,4.823516003379508,4.7158181079154335,4.8250060952905125,4.720550673071809,4.826481369997287,4.723908205643905,4.8313789898096875,4.728314870258239,4.831507851825696,4.725730092362603,4.828810604026963,4.727301542899342,4.832303802345252,4.728227286597471,4.83173809509837
5.035067576805777,3.933950408371633,4.01261052740978,2.9680596157485306,3.70356845890418,2.999718740048662,3.6178376944169415,3.0660452354562513,3.586621915114996,3.111325871832522,3.575486234924193,3.166598356527954,3.5798690021623014,3.2110417559514346,3.580115415765669,3.2436726766723925,3.58836792078702,3.273129579024903,3.5965347593409978,3.2957886215746925,3.5995925746034096,3.3167023127802158,3.6080200282673927,3.3410169961678537,3.6116882942291277,3.3536842799069135,3.618818190712829,3.3815930764761144,3.6272840409427807,3.402735091106997,3.6333159451465242,3.422498647547699,3.6394800897313027,3.4365231885202165,3.644977942937185,3.4555237177211846,3.6500652555459236,3.4659729823324157,3.6604977437882416,3.480386302680755,3.663851404114499,3.4889171025539643,3.6703289100874272,3.5036259822522884,3.6725429331089585,3.508947535816008,3.6776077767378337,3.5210433748348358,3.6855598599744224,3.5267469703149765,3.6855127048124037,3.5341562838344625,3.6905177316664286,3.544259266032248,3.695373117142641,3.5548471740658334,3.6979258077273562,3.5549315167681046,3.6996617884105727,3.5643788523090314,3.7056430111223673,3.5699599477286728,3.7088140058162926,3.5802426713802733,3.7126977184099563,3.584909818743049,3.7118841827002282,3.5841854763865775,3.7145694104626434,3.5909149301962526,3.717634070290895,3.596074003724109,3.7195458106230985,3.602634197501742,3.7246384149944967,3.6094632998194216,3.7270341253362913,3.613725194855673,3.7305677225167075,3.613688310109921,3.7290078969668974,3.6153929686468635,3.730120890430836,3.6201323378772736,3.7337266878261097,3.6249655256118523,3.736135968450814,3.629930267450491,3.737654094645164,3.6334562708144444,3.7401756862377105,3.6379615057509738,3.741951576734119,3.6430249337023026,3.745416147500758,3.6469881044236785,3.7448224308311446,3.6494714083037554,3.745086075547398
5.063548339684745,4.0414087417049664,4.075743935668189,3.058878446917361,3.777858315367432,3.1045528316884794,3.7004294414477226,3.177383339688875,3.6753720417038145,3.222254022433258,3.6651731155265006,3.2800634188763724,3.6706465924965497,3.3221096183195806,3.6723218223060394,3.3547397298040313,3.6813016242896675,3.3833759517484676,3.687967856239327,3.405494396011694,3.692963797480885,3.425818885175544,3.697909662875141,3.4455127564082138,3.705071913411527,3.4616471633611128,3.709852476080064,3.488667698704622,3.718405346640328,3.510114714873224,3.7251736169160545,3.5285356546945925,3.7312927693312004,3.5397838326682995,3.7392241340375896,3.5556827808752915,3.7452593198084605,3.5708737444728658,3.7521135373547794,3.577899917668324,3.7586532918902997,3.5932526218680585,3.762290882295002,3.5999950291432565,3.7673547014804667,3.6104563273632717,3.7731845300301803,3.617412265997194,3.776039328067941,3.6250571128158224,3.7803310788118063,3.6354359251986432,3.783617323792259,3.640377823159732,3.787044522008429,3.6500717898435675,3.7913122797126513,3.6540799539184405,3.7950207014932693,3.660951706616014,3.7973154405899914,3.6645442661815157,3.8000119360532953,3.6737674693190745,3.8035513100699263,3.677058469933962,3.806895249798905,3.68468723440966,3.8074072501740353,3.684873398359761,3.810454778977038,3.691025601308092,3.8130828475418004,3.695729854395999,3.816240911624928,3.7025778891025594,3.819200448148882,3.707027991887652,3.821752562279436,3.7079270190706923,3.821756308611169,3.7107972865750942,3.8232847007959534,3.7155829200101307,3.8267217095275727,3.7203471517517546,3.8300128063464163,3.7266352272291687,3.8320793715934816,3.7305104039561874,3.8352307546897237,3.7345513097691545,3.8372276198605477,3.740128348517545,3.8401239992520897,3.745658119215456,3.8412953192251598,3.7477313451711396,3.8377187073428174
4.614395415822899,3.5519786184647746,3.618865055673177,2.6066852909592297,3.3157661091573,2.6418992274049478,3.2345385957576793,2.697799087091212,3.2063615058316475,2.752121565717164,3.1943018720938023,2.8020474438142,3.197391031726464,2.838879623633001,3.1987112415291405,2.869612915591607,3.2043466891409587,2.9050050399936573,3.2136851972126173,2.932546221923316,3.2177399615410933,2.9572891143085243,3.225775702913125,2.983718527168767,3.2332623803201033,2.9964653891338084,3.2392390184823734,3.016921384772885,3.2465600957241834,3.031124205810999,3.251918362114908,3.04363644322862,3.2564776332240655,3.0568731078406164,3.259710486145618,3.071326576751324,3.2628284557436,3.079759182084057,3.2689445209944696,3.0935003228473135,3.271120278265996,3.0991023279958863,3.276470316927509,3.1106275024165626,3.2777405942299485,3.115499289826231,3.2825799559450153,3.12567550382682,3.287501291336081,3.13299834547095,3.2884491731075807,3.137598566157104,3.2914723472475287,3.146289478473993,3.2955064869966093,3.1529180312929674,3.296292779319999,3.155090692695948,3.29724576470388,3.161547696018026,3.3024230569859454,3.171580191047428,3.3068359735791084,3.1811638693590023,3.3104303568874975,3.1854876806324786,3.3091167845245573,3.186512992275443,3.312472722715912,3.193223570897912,3.315923396134304,3.1992285355611267,3.3184382379762365,3.204003763314551,3.3228017688775697,3.209716815757181,3.3249225130099886,3.213554404067164,3.327016046832563,3.203910268473622,3.3191831603974924,3.2047971814913705,3.321207044096347,3.2076530163621166,3.3226184429560064,3.2117091368798545,3.3242639861203944,3.213756900012782,3.325523700210544,3.218487032572239,3.3279535234873707,3.221753240309086,3.329573022637272,3.224915054479509,3.3309100584956224,3.2284145323208095,3.332793208923964,3.2288253686607704,3.3339297809324773
4.632804838420647,3.613328618464775,3.6516372182371355,2.653327830119416,3.3526051839443425,2.6936213236237405,3.27301038882503,2.7523893871174345,3.2475448685033137,2.804167586005867,3.235315185567754,2.853283933753084,3.237561830458493,2.888233086422304,3.239648207451351,2.9176603906892624,3.2450468220508895,2.9531918333819545,3.251865330327397,2.978647581500612,3.257543964421576,3.0028850972037415,3.262766147604748,3.0225808386776714,3.2703098975539944,3.0405707903253143,3.2758846381452176,3.057306923958243,3.2824835867774755,3.071025281739915,3.2886490248057476,3.083589589107209,3.2925922153426512,3.0972406254906146,3.296678994926503,3.108905446589378,3.30291494721041,3.118535085662639,3.306279235309592,3.1311145894309487,3.3085825492153313,3.1381989333934257,3.31487588746186,3.1507388580368842,3.317109951319786,3.156803590366997,3.322413274070315,3.1678942247582897,3.3274137847331557,3.1758590266952997,3.329273876720376,3.1817791112977876,3.3332919662188987,3.1902658848601777,3.3384634662671995,3.198648737816605,3.339655948061167,3.2012891015827716,3.341856094305669,3.2079176146594888,3.346896937007773,3.218745444772383,3.3521589746226144,3.229083307390395,3.355655696685826,3.234803662212791,3.349777132311253,3.226712220846134,3.3523947455047,3.23254892967961,3.356203933129748,3.2382504757875994,3.360212013444599,3.243781950075403,3.3639438585206864,3.2491914288655463,3.3668780207711033,3.25371378534669,3.369217928086904,3.2581768853211286,3.3716559385041993,3.26312179200347,3.375468400798219,3.2670094148123088,3.3777927865735538,3.2738009831492616,3.3805376530706575,3.276015721886726,3.3830421772382984,3.2825675392938143,3.385812131346165,3.286609704741712,3.3878740495745987,3.29085313941232,3.390388977384885,3.2954479159011334,3.3923639974868265,3.2975935010179565,3.3937753683159193
4.320212295845383,3.2802928253968604,3.3431100025887113,2.3506134786895645,3.045081777450296,2.386579842232848,2.966542722302771,2.4453512473487486,2.938420012756369,2.496664408389848,2.927672230225134,2.542185172053735,2.9278035864843623,2.5790128554366545,2.930138620622136,2.6147364808798113,2.937409783870634,2.645586512726473,2.943332582028697,2.6699525485670033,2.9485318191476937,2.689778102859302,2.9565978505406805,2.7123178623136583,2.960006455542316,2.7259669532907838,2.965996704617279,2.7478967861106884,2.9731454050837445,2.7643316668863127,2.977832936922438,2.7777282413750983,2.9821634623122804,2.7907099005909894,2.9870288590566036,2.804486236461434,2.9905290111499494,2.8122658657194997,2.9961514249779513,2.8245219674557465,2.998476650660153,2.8310214057734613,3.0035563254459823,2.838948400448534,3.0038016235354528,2.8450416120857427,3.008342223920363,2.8532391387768277,3.0088597318571035,2.8552884471564086,3.01181404004021,2.8639728336334205,3.015200866934295,2.867317981137293,3.01565364273431,2.8736212783287622,3.013093767196406,2.865827573256914,3.0116109318243254,2.870147269331251,3.0142357045823642,2.8764890863073744,3.0165630637886265,2.8820710860600727,3.019277954482264,2.8867081130798846,3.0217411204301943,2.892945940560863,3.0244985575165084,2.899265714739356,3.027768117316845,2.904859056125884,3.030030564466176,2.910270795793862,3.032950515825467,2.9163005537799607,3.036056985484035,2.920057185573178,3.0372431886856575,2.924218828574291,3.0402665532128017,2.9304709537410765,3.0423075493628744,2.9339068320355035,3.045260054973512,2.9383086469067003,3.0470998790195405,2.9434104882200987,3.0495075439686583,2.9466615317059333,3.0522302308568925,2.952799623359421,3.0548494450010057,2.9568900169185355,3.0563493218562074,2.9607761346007715,3.058386923661641,2.9628842841713454,3.059999214896969
4.360682904874926,3.339041833333368,3.374812397886189,2.3927745484191796,3.076800143708006,2.4294997577561537,2.9985969440877125,2.4860608479926434,2.9727989124647958,2.536393876671101,2.9624618217349927,2.580621566599055,2.9621447015055336,2.614175070124572,2.963907678403508,2.650151973897243,2.970027714500539,2.6767638639497444,2.9734373489588743,2.703710410483878,2.979999102774982,2.722593039692421,2.9878699591834104,2.744087694788607,2.992641823324517,2.7606476893602827,2.999808567389582,2.7829610180487063,3.0073421742475577,2.801414209838241,3.0132452561187404,2.8174301551806455,3.0198283631178846,2.8315858127715083,3.0261913165039243,2.848363459853975,3.030866341486565,2.8570587443494944,3.0383731869681134,2.8710846028374273,3.042080366065068,2.87959328317016,3.048387272065196,2.891018808062752,3.050462141465615,2.8985704609681355,3.0556291465416217,2.9079893494360576,3.059876996136305,2.908686925868416,3.053400676225183,2.905932221490678,3.0563204011679392,2.911870557964321,3.059878740576055,2.9184031664114665,3.0628506799799817,2.9249813465166152,3.0664038207862085,2.931424697026111,3.069629737486177,2.938071077295107,3.073496851927189,2.944119312415619,3.0761107573872364,2.9487376152102094,3.078508747127692,2.954517826911336,3.0814409853001377,2.9610750725078168,3.0851920487695166,2.9659912551245626,3.0873043179077437,2.971965117339455,3.089893818313718,2.977383850249276,3.0931394973141013,2.9819336590605205,3.0951735113876477,2.986248163213283,3.0986144994052576,2.994072518143645,3.1008447211041594,2.998438220602509,3.103915138618448,3.0035602383099222,3.106356311575838,3.00921907432535,3.1097206611756696,3.013100868596136,3.111935688639099,3.0188585847334544,3.114821727256536,3.0229643513940423,3.117050530900792,3.0276444773002833,3.1189373819706034,3.0296837280843976,3.1208195659024685
4.094381042256559,3.0709591879996467,3.1322474964432088,2.1559872843989547,2.837620591604773,2.1914573979992378,2.759080209016208,2.245169717919904,2.730538017042668,2.3001239300727785,2.722460021420311,2.342694461718445,2.72177252651555,2.3772144445024286,2.7248088514647915,2.4146696210369565,2.72880393270285,2.440434449995963,2.735262010649799,2.462439287408662,2.7387754938411764,2.487543249226086,2.7459248388398856,2.5067204299029346,2.748981013089991,2.52008758791152,2.754465292835407,2.5337587434609268,2.756889552210111,2.546864766537544,2.760188790129003,2.557955323534299,2.7628394494689883,2.56800534056943,2.7665327749541837,2.5768808310629665,2.770298035578344,2.5855511580133053,2.773434799600591,2.595875245507873,2.775434965997998,2.607402597981202,2.7813544340558893,2.6200530307641334,2.7763057689847903,2.6135675582184588,2.7794656513351192,2.622255178072619,2.783533453767333,2.6299488281746823,2.7872312609570318,2.639113846642983,2.7919354380803414,2.6483373695890746,2.7963289917533074,2.6546789358461194,2.799618679902081,2.661020118809143,2.8033589870803763,2.670223720719122,2.8076605630339775,2.6775382914135926,2.811391289120046,2.684734231389978,2.814289783148436,2.688747149325176,2.817159010889156,2.694750705450486,2.8206786183185413,2.7015205155990514,2.823792074998253,2.7082320601175818,2.826815442780495,2.7131850860952147,2.8294186515087794,2.719313029822752,2.8320083860934155,2.7236369895206747,2.8348949456662043,2.7293909243546652,2.83728068664336,2.735027752703777,2.84057878932765,2.7411276418231507,2.843123753879083,2.7454449887285755,2.8456104746546735,2.7505747769850606,2.8478388654076916,2.755933776493922,2.850324160186133,2.7598916003828724,2.85196157914133,2.76437812171659,2.8547374531315834,2.76860506134123,2.8558686171936616,2.771261856309225,2.8579362119765284
4.142653643315711,3.162101745150099,3.182312410400398,2.222328806510998,2.88968632219375,2.2572544083599695,2.811313386756038,2.306711450514269,2.78365255893428,2.358869105116205,2.7763854403448502,2.404044737492911,2.7761796828172627,2.4393023537732823,2.7811766983916426,2.4768527425983953,2.7871452672732118,2.5054660309068875,2.7961358779629926,2.5314179246680104,2.802488289339236,2.56034553848947,2.81264529872194,2.584246300337868,2.8191366216162743,2.6014938418408806,2.8271872200441313,2.6186009752781905,2.834201321908118,2.6340168911276898,2.8402578799312934,2.6469353413621928,2.845695315642416,2.658820178042565,2.8494511109614886,2.672406790230231,2.8538157169360336,2.6805091340614022,2.8598440244716365,2.6918141882917115,2.852377988002091,2.6840847376483743,2.8558088015236054,2.6920657168726225,2.859732862573018,2.7016299818509877,2.8656982823119757,2.712232070687165,2.8703763943700595,2.7204707679145277,2.8746183886601373,2.7311730736613935,2.8797781816142423,2.741776517352035,2.88479964568697,2.7491768446981517,2.8889605815858412,2.7562389685990865,2.893728674563914,2.766120442311458,2.8977695903129717,2.77415307945511,2.902135032646277,2.781770505091985,2.905924341368861,2.7871779999609925,2.9091366314362546,2.7943969286257304,2.9137786647852066,2.8015639293925787,2.917481644488952,2.8095590247629887,2.921076179130737,2.815607587728419,2.924139761904231,2.8217992389623143,2.927431303089371,2.8261117479628584,2.930602764249611,2.8316962783859054,2.9336376253033802,2.8375744052285956,2.9365609329367697,2.8432721340140095,2.939503013933905,2.84850470304214,2.9423273361050706,2.8532745483855626,2.9450526975627636,2.8581812504466613,2.947922708179054,2.862807619537076,2.950066019935391,2.8671043791252595,2.9524606225524104,2.8709924970342593,2.9539666728098033,2.8744460979012927,2.9556458654836653
