1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
5.985470860550345,4.877700218336637,4.707959976286985,4.008766044806901,3.573649546403285,3.289290853363583,3.1983072674768223,2.813702983042958,2.589971168315762,2.498689120295643,2.142125739477726,1.9929162872356394,1.9806151511725814,1.7816617927920042,1.5722730962656806,1.5646502553890946,1.3759684178755833,1.2204094898844968,1.214812701439826,1.1164043225902247,0.9574651955191349,0.9237332854998569,0.8416919136545651,0.6894945456055613,0.6544083350422231,0.624924549719493,0.5084841914037337,0.4358652238039562,0.4138271049249592,0.29902647216191314,0.2429683034885964,0.246391298775019,0.18790284818211742,0.13903543540141072,0.19757337183480606,0.18320376767317745,0.18218923670979373,0.2655814386768002,0.31918735571866336,0.317129569971485,0.3736313433838983,0.41870496998603296,0.4185746736740332,0.48131441668082753,0.5399626727957032,0.5614674447492496,0.5687170349891416,0.6385881524241721,0.6552719339725149
5.984137527217012,5.17153355166997,5.115875065050477,4.569862768551829,4.196216336399495,3.9148818250443145,3.8170318286291542,3.499204712771079,3.305256566934848,3.202119812294945,2.8962910299006674,2.7106457353292597,2.6759744539113086,2.5120721466456355,2.3096298126711328,2.292743651063821,2.115638985219167,1.9392027582911164,1.9224483797122458,1.8252700225857101,1.6754123604054543,1.622126751384165,1.5466713306842867,1.4017218342781617,1.359690711376358,1.3234135585591402,1.2196950689978616,1.144573059698288,1.1327081259234668,1.0410503924516368,1.0035006938562274,1.0419001536310692,0.994130241554418,0.960628483941631,1.008422973471837,0.9870286071418193,0.9555920404009841,1.0241094904185768,1.0431462262856053,1.0125709526263231,1.0013176460155593,0.999446193347697,1.0026042835141304,0.9632562137511438,0.9400139355289043,0.9147118707351275,0.8797957932751511,0.866455647942947,0.9219065695059728
5.364937527217013,4.2061650964029145,4.223505769320304,3.686363152679331,3.332769860929754,3.06932737446312,2.99184907318725,2.6820390374894623,2.4905205410689386,2.412316065971311,2.0988952621216708,1.9423479815457936,1.9266518924288862,1.7674123942431188,1.5790407890734306,1.5715611297900587,1.4146244618564885,1.252731989958749,1.240134040509663,1.1607296856147884,1.019189565025558,0.9793826083036045,0.9228247394677991,0.8354904944186244,0.8722681349907976,0.9456151353909847,0.9426689583934733,0.9612027651722442,1.0666342777136064,1.0739221813145359,1.0957155935124454,1.1940848477274368,1.2350666449084111,1.2044507108195952,1.2752936298539097,1.2579480907163334,1.1905639766609641,1.1878859637673385,1.1846398459115832,1.0893553895347194,1.0644529596532908,1.0356625224780538,0.9599081264137423,0.9435092683959867,0.943143534881957,0.8982081990507109,0.8472837557209006,0.8600339166873655,0.8208754240426324
5.363028003407488,4.234318667831485,4.304639405034389,3.821226669597139,3.4784912425171894,3.2127982357454004,3.1292744415050002,2.827993031030509,2.630074938971695,2.533231704931557,2.2315111237354888,2.0598617890699136,2.0239017927993057,1.8673703247581097,1.6856911196043296,1.656670237664846,1.4994842839505633,1.3404431099422134,1.3248063761367352,1.2546432937475207,1.1440819781669356,1.1379419467505956,1.129655698458007,1.0479577505613935,1.0845435337103315,1.1586239675160637,1.1612381962597518,1.1664810463998487,1.2809147290185128,1.283061467719991,1.2937397324311355,1.390908801773768,1.3884342214205956,1.3427645931367043,1.3769639120643447,1.3432864823662247,1.2580290023855825,1.2541513802241826,1.2363975597804808,1.1457774800319989,1.1124675125736276,1.0692313261993376,1.0077036742350087,0.9714491484259697,0.9672660807109014,0.9184314125212424,0.8617794545240122,0.8618419879305449,0.8017427909796085
4.9808561780106615,3.7828943980759395,3.8584568271457553,3.362281564336512,3.029015873426226,2.7660176320654806,2.6967481130173865,2.404371740066982,2.2176149223663897,2.1493523316598044,1.8543305464273243,1.6892496449550307,1.6638350746864108,1.5203254727506987,1.3406127566835557,1.3244670911803438,1.1836583197021118,1.0278557919686375,1.044443319094059,1.0440152842286372,1.000006886995437,1.0745816454603656,1.1547909203281732,1.1325063718411565,1.1736636710859178,1.2785730305310887,1.2959881419155408,1.2861790201328662,1.3833076389334393,1.3846210103392078,1.3432457538323093,1.4170799340895512,1.3995358048067252,1.2774988189896694,1.2959661501450697,1.2260511531826201,1.1564678303061924,1.1137463192837918,1.112539499202066,1.0444280664651342,1.033375793967074,0.9969423149794738,0.919213728251618,0.9063668573615429,0.9205154684770104,0.8642442540890052,0.7911489681264227,0.7939949369813819,0.7304914512826072
4.978162094316578,3.7999081371146786,3.8954886253138694,3.418493008233315,3.083451727850834,2.8113270921950453,2.7233298636831478,2.426162467345091,2.2310080336288833,2.143814430988064,1.8523069397379208,1.6908527140804182,1.659243972644505,1.507578401704157,1.3298069118942726,1.3074090291338216,1.1867746354408568,1.0796903441179508,1.1319449964440327,1.1558416171582846,1.1140953938021512,1.1783249129957623,1.260943807152913,1.2319275781919596,1.2694116422201096,1.3583600193315837,1.3393095210979393,1.2581689744570126,1.2828472393204016,1.175819602335118,1.113544324285497,1.117756574586348,1.059657715750309,0.9912183854682307,0.9983866029259546,0.9625161636936025,0.8990589258224585,0.916025756120983,0.9071274859519732,0.8581354607589201,0.8451261557035671,0.8284876244247447,0.7924337904672953,0.7720735527322696,0.7765062479540386,0.7399647254962304,0.6944270536863373,0.6971270618994703,0.6537356122745746
4.7034191150736,3.515764689177944,3.5871620833481104,3.1154199303591525,2.7880926772052717,2.5306976545097624,2.4677142779246752,2.1814784372178355,1.9926951650543516,1.9248450221405071,1.6331941528702032,1.4752236274361903,1.4515641093287515,1.3151788749458775,1.148281488158717,1.1530389152642315,1.065901148280416,1.0027577739923843,1.1156945416480177,1.1966826120618206,1.1813533207750297,1.2488711278285332,1.3368838599463408,1.311414435094824,1.3203684982971096,1.3804105658650447,1.3203481996100699,1.208790043761735,1.2128507972518485,1.1356127630630266,1.0561003348563405,1.069466068174698,1.0400545849231544,0.9587201186215509,0.9682795109177766,0.9189813081613472,0.8806700567124578,0.8836084266566652,0.8731636310805387,0.823091998123697,0.7950277208227879,0.7834183507373801,0.7199544450877916,0.7126024677497155,0.7203960492856006,0.6708912740419921,0.6223889446179409,0.6160033958001063,0.5726672622036373
4.700160570840056,3.5546552796332405,3.618481208719649,3.137834167429318,2.802486929118957,2.5283430696579785,2.4407044117471006,2.1574342725463884,1.9671981707926867,1.884029339888435,1.5965341284884476,1.436756150923004,1.4066530718849237,1.265032178986884,1.1249014429048827,1.1743332578327408,1.1276665371754993,1.0726088828223599,1.1735735646394259,1.2634684682306119,1.24179429558954,1.2984382596244448,1.3828697463762305,1.3286515250202096,1.293340594946411,1.3239670884536792,1.2564359828485399,1.137587722004262,1.1427475224773394,1.0534774964177562,0.9780003952456623,0.9958288142549341,0.9225734981441539,0.8740210862724298,0.882312064441778,0.8369878151677009,0.7808418774865767,0.7890450755561063,0.7732378264591,0.7208552327943878,0.668459410419051,0.6621075273279076,0.616217593462667,0.5856137134590087,0.5837886099640182,0.5358408832151241,0.4995151307049923,0.486695050713491,0.45262255784747235
4.483313355065632,3.312277814008271,3.3853398235590766,2.921708680797775,2.5993884781034255,2.341010297276852,2.2740720446454987,1.9903289194902762,1.8057187917978361,1.73946994464213,1.4569487754860906,1.3003794585853456,1.2826331897647938,1.163814700280605,1.0407049404520148,1.1314640502853603,1.1367842003613169,1.1045443463873181,1.2148887407387878,1.3156145133813844,1.2942921951769972,1.3295834201762309,1.4015807622742344,1.3278093117886103,1.2479266593858984,1.2613159746933487,1.1956502798604975,1.072656880971123,1.0763972450980757,1.018372136897303,0.9443903550745786,0.9467488201116683,0.9137115689319074,0.8241598562611615,0.823695647182583,0.7533176095938402,0.7064481888087591,0.7006481440633355,0.6560772132689747,0.5867476407588562,0.5630088864235052,0.5264396654025393,0.4876066929394033,0.45524836579537215,0.45843052236064985,0.4233173754877774,0.3984208265876308,0.39357075943806913,0.38182544149316777
4.478503933849593,3.3586882771539925,3.409141464756455,2.9237164820280874,2.587284313986159,2.3123606230816014,2.235121534961583,1.955139382459642,1.7609248107363678,1.6842322751713004,1.403202356714482,1.2474996416346618,1.233885926899162,1.1484449876095695,1.0690227919128197,1.170114639413991,1.1872738306690231,1.1529905938194875,1.2476234490896712,1.3498582121630747,1.3207275175608475,1.3057091010673887,1.3099284717779196,1.184155957438675,1.1037056224049226,1.118563740269297,1.0446904735161031,0.9501086145088129,0.9738095802900859,0.9017596953691598,0.8467244676184699,0.8664281653609247,0.805078497933925,0.7456333533644725,0.743657589853592,0.6824791836113447,0.6301030778412594,0.6130397053062374,0.5784259795243717,0.5151695243019264,0.48250180149834004,0.457350734711676,0.43356816036978807,0.40464468581695606,0.4078173184289829,0.3836020098127105,0.36771721951206415,0.36514461672078924,0.3577012849730975
