1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.8058160796521235,0.9476356482829178,0.9420338412749265,0.8158702288731375,0.8550770204445125,0.8242365197566012,0.8736117660050791,0.8254039587461645,0.8457901988918909,0.9047876878718959,0.8493719048324468,0.8515651319836777,0.8547422450730174,0.7835132301354436,0.7221532587127248,0.7990353296340759,0.855967318365344,0.8529613714640659,0.712625483992716,0.6840352351894146,0.7610628291504344,0.702500428099165,0.7032332609229568,0.5679422484402117,0.6457267569323051,0.6717352577089437,0.6023328461613039,0.5615417032253768,0.6359933541494052,0.5531351820335813,0.5873005975144585,0.5508873741601471,0.5434518024708523,0.5413059378321768,0.5836687821966191,0.5173561359853865,0.5646924491194872,0.6333956881810701,0.565550958280328,0.3979281580736741,0.4592128026297939,0.45929895095231327,0.5171103181774898,0.2773984811523313,0.47873350426626365,0.5155780602220666,0.42140269877899705,0.3438457664626175,0.32017305262060697
0.8600148228886333,0.9141175362055053,0.9109768527976384,0.801553823971867,0.8231634402018551,0.7936662016189644,0.8357591054619027,0.8373097288943395,0.7831489049665258,0.819649834296147,0.7699833107514366,0.7859962104508368,0.7891758339644437,0.7072578988313457,0.667806392681247,0.6934700067055956,0.7223710955892074,0.7208155022373298,0.635180308083131,0.6304801818959489,0.5867096579168383,0.5626483451956331,0.6052206302621241,0.5007707648235792,0.49961860680565273,0.5899045711202755,0.48329863528797024,0.41720502501765827,0.4682197583926563,0.3963402436006927,0.4468574292792064,0.3872736647428983,0.40527773699467995,0.3134175486093918,0.401232817375349,0.2897278630956657,0.2710333981635297,0.3326012273672073,0.3239190022586505,0.26551720976867177,0.3086997847924674,0.2861463941029776,0.2543234567243045,0.20466223250730406,0.17831833240504308,0.21918175833812653,0.19968219925047573,0.18364644421245094,0.1877217328491147
0.8522189790417372,0.8784400465427189,0.8902670659523046,0.8247010225124588,0.810184873408361,0.7866983866128674,0.7883759598477954,0.8161745657532192,0.7429634317441782,0.7986342238562434,0.752511421988375,0.6898787498261201,0.7398249529647808,0.6569874935858475,0.6449962089523494,0.6375066210910635,0.6209405245530696,0.6609584434702839,0.5549148048148269,0.5705798156223609,0.5538816491385926,0.4945407072533147,0.5021446078334606,0.4405132760412297,0.38911133029452594,0.4508433643128216,0.3978206804472229,0.310509154616878,0.3259148248231246,0.31020189848980867,0.29943944014532775,0.2544832122182306,0.21215521648804903,0.2071386339638247,0.26863966380961757,0.18093542163508863,0.15572531200558637,0.16260601536171274,0.18662819464976022,0.12232288486486856,0.11003032396698972,0.11208576483329495,0.05806683854307144,0.06508627568160653,0.05525535006161722,0.06671719074181028,0.05430938354611705,0.06494426573138198,0.02177397940720636
0.8601728678306629,0.8600819450458647,0.8726387772220147,0.7955047326398887,0.8235252837125244,0.7681461201657689,0.7675056856062654,0.7872558013417792,0.7222924236683007,0.7563708509145709,0.7176161349854125,0.6491519962662654,0.6960872694391148,0.6153570922213062,0.5794505800282964,0.5721978376635247,0.5499499042954237,0.612301600014489,0.500040430894045,0.46487224483461703,0.4841243100656526,0.40725634923049736,0.43294147691429813,0.3765728071795928,0.30757608260495045,0.357178752294074,0.2863381003892528,0.22553439181692,0.2249722619877982,0.23257444588619994,0.1888427457510828,0.17102156864448778,0.10194855898300202,0.14925578517059904,0.14259511767293997,0.10373041332106331,0.07442951395088535,0.04478256128377662,0.10235941797269504,0.033011421402986636,0.02447405557188279,0.012421903839987414,-0.01649601895528218,-0.021639842680562786,0.003075496855521761,-0.029436524674682447,-0.041999668448512315,-0.005211923282851671,-0.045896674324925515
0.8457345397250667,0.8530977697950102,0.8551562670370978,0.770137767318773,0.8136017657882412,0.7503945312206868,0.7486701997055872,0.7424501090496833,0.6918593244408562,0.7225218805185583,0.6751641549541714,0.6197531376368711,0.6431233432248303,0.5886715700476904,0.5406276230268496,0.5228286274225807,0.48419327184787836,0.5597338321037271,0.42732306263541253,0.3998526719403561,0.3970107869300542,0.3114654158533202,0.36436448953800593,0.32210699801608506,0.24688345192373423,0.2627205195680771,0.1968128974095593,0.17670841232444237,0.16723367621511756,0.13206994576196404,0.12360839522363826,0.11489099770418917,0.05285166632323091,0.09243345932693535,0.03245217199943897,0.0315516320637685,0.025756628934138277,-0.048029942284834704,0.02261372061076621,-0.03882945974632016,-0.03632471881177774,-0.046415009234451715,-0.07337732144548978,-0.056653287744460164,-0.0467825301478138,-0.05315188663251504,-0.07107843265528556,-0.057100989638402454,-0.07290174394907284
0.8356526909634774,0.8420952306092737,0.8528792429458593,0.763718411591821,0.805745636831663,0.7292472498550533,0.7266118910729672,0.7175865695168838,0.6691399383807941,0.7076223460072636,0.6513400837598365,0.5989564556090786,0.603729320207004,0.5544120705898306,0.4820332879750782,0.46767357181829494,0.4254538747181782,0.47742134265230873,0.3618891771650443,0.3548777381383783,0.3337304764190532,0.24734771648432116,0.2762793044294693,0.26546422886703813,0.17745018338656832,0.1835581620283631,0.15999617130529004,0.12853512379055787,0.09819977460013134,0.07040966822359072,0.0543068221080037,0.0688238969845707,-0.001070734691951193,0.02491407602936709,-0.04518063977056731,-0.03332270332210668,-0.008441968633436287,-0.08298885272948778,-0.03831613192871896,-0.07283706420959643,-0.06240320272696235,-0.085575830582061,-0.10276038222060367,-0.07077241196983877,-0.05743351882666859,-0.06771225875783249,-0.09455207179491962,-0.05722142747035204,-0.0725672082378593
0.8223989840438487,0.8314852560898869,0.8494241267246891,0.7518880014367262,0.7954815350379697,0.7203315937194972,0.725671928087827,0.7000309153744235,0.641811443356948,0.6914710084945734,0.6114451403442399,0.5645329722403154,0.5674976691528983,0.5183977903707269,0.43855599823498015,0.4209257619398577,0.380142364326369,0.40221754245180213,0.2944373508141844,0.3013998278492496,0.28911131425778375,0.19765335758221322,0.219574609143512,0.20347038809008494,0.13096420527154817,0.11237199445869754,0.11327325149556151,0.09754342246223106,0.04617013826427859,0.008663836902014287,0.00803765497600798,0.010002708759490574,-0.03239328599485791,-0.02554448450150391,-0.08211193707005252,-0.06838114206836438,-0.043496657661872634,-0.10230004328398158,-0.0758218312165996,-0.09686064195993836,-0.08181272827874676,-0.09936737612282975,-0.11496230991492176,-0.08237545945960915,-0.07536338057637666,-0.0801413588639226,-0.092750309066568,-0.06295074291321841,-0.056076030458205965
0.817603747472709,0.8212394747647335,0.8421839009773808,0.7501554424794772,0.7884974758834797,0.7106882361719965,0.7156428956324675,0.6814583891658211,0.6276649535639087,0.6670174588084591,0.5835417102681271,0.5328483263243543,0.5310621369351801,0.4779096962197015,0.39240023094845583,0.38337624993880004,0.34527166114096347,0.33768128051556834,0.24711311054388746,0.2662553941406841,0.23256026124322654,0.15787175150781962,0.1669602110630203,0.1626536669359417,0.0862291427838779,0.04886401892640204,0.07028371980794133,0.06400110161541556,-0.005228580088777592,-0.03767242155149639,-0.030671002405671187,-0.0246054544332163,-0.06588150849794988,-0.057048859346578884,-0.10963452167790462,-0.09304163446917747,-0.07526843826451889,-0.11504410466740558,-0.0881341930508947,-0.10594362316856229,-0.08550525318847645,-0.1048693359496921,-0.11206046879628398,-0.08345631069997701,-0.07055816018249811,-0.07647447207205889,-0.08109342083399101,-0.06659164516343792,-0.04351354737630517
0.8111514179920444,0.8127460839483303,0.8357827743983792,0.7436865994236532,0.7706481051658585,0.6952981984302739,0.7112875658010055,0.6710675921219899,0.6111687040856586,0.6361502943223593,0.5598481302343298,0.49020907723526175,0.493869516163662,0.44885285429477606,0.35603814368523506,0.34412507685738364,0.3095815607130163,0.27834189114290653,0.19303676638223863,0.2317945374099479,0.19101350996481994,0.12826804356263244,0.12548168228539672,0.11699434685947943,0.06180688607211609,0.006665272277598853,0.02467297097991456,0.032009446753713165,-0.05138604396666036,-0.07013731193625487,-0.06867723460687523,-0.055766522661415116,-0.08952550168851733,-0.07587048960605274,-0.11628062733058411,-0.09701419808698152,-0.08894176848255378,-0.11515120129356946,-0.08707088315224774,-0.10534770414231714,-0.09587791372616582,-0.09780231933227568,-0.09683690197045362,-0.08550449589686747,-0.0643518912725101,-0.062369375699307866,-0.0624289616209988,-0.06008403207731464,-0.03055009787841366
0.8094385053586804,0.8096554056512862,0.8305913488103264,0.7375963350661068,0.7608222145087541,0.6823747316795822,0.7018178215057039,0.6591056075085754,0.5823664364840428,0.6170277245600355,0.5327288620994717,0.4584637503691085,0.45579587055849435,0.4123209443020611,0.31070238442355025,0.29972196552359553,0.27653451497601544,0.2495153965577743,0.16251335936098918,0.20405271020531132,0.15731546493456852,0.10783529642012336,0.087314905617765,0.07223418088460518,0.013925508084450394,-0.02860210153664029,-0.018663467835939734,0.002399836693518452,-0.07400205647204687,-0.08486534184370693,-0.09097530940135991,-0.07559814825900397,-0.09855756298109423,-0.09911778950587738,-0.11899107873017396,-0.10265328340887606,-0.09159831626054855,-0.11154986548923071,-0.08670425442600559,-0.09871463441749213,-0.08292012882593042,-0.09047850805494048,-0.08734625579162737,-0.07270197792807728,-0.053454483251248394,-0.05052092235550809,-0.042327341856072155,-0.04593441178440804,-0.01831730559290634
