1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.9997640394571607,0.9927486947312628,0.9450424883772898,0.7762479124844579,0.5033315739909134,0.39851948292582046,0.5320703941549326,0.6676174288243382,0.7378384494317909,0.7247952544751853,0.6215107055580731,0.5352847376113552,0.5584142575536648,0.6302614007219853,0.6859277947502239,0.6996274908528001,0.6489923833689297,0.5809100536575463,0.573548378377818,0.6165022811088209,0.6607133229918056,0.682883526540315,0.6595806856205174,0.6064247669167986,0.585092853652959,0.6099007657123595,0.6454440287652023,0.6699213793161639,0.6631706601584664,0.6234416441889044,0.5953964472386467,0.6067700533528586,0.6351994144581361,0.65931535341851,0.6628821254791976,0.6353520540390419,0.6051586978773659,0.6059222094737069,0.6279593811244735,0.6505066749269456,0.6602549119661278,0.6434653932575238,0.6144429285455029,0.6068828719844666,0.6227525300233127,0.6431928233247676,0.6562782220605832,0.6484687189551039,0.6230309317047238
