1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.8885305120911644,-0.012259694168291108,0.804308864169138,0.011027084831264635,0.7299761087290507,0.01978006076764074,0.6559498650127811,0.007377070223279927,0.609864346561024,0.001976432147811432,0.5685298578749942,0.01065276583879162,0.5197755919743117,0.0013946216540660842,0.5163365791938446,-0.006203170675133609,0.48396666893481555,0.00906096302698123,0.4519308403616851,-0.0010517019918315574,0.42760830059826543,0.0051273896228593826,0.4162245658683908,0.010867821341828872,0.4097663381380864,-0.023664259498226918,0.41411413147592957,-0.023480824445681576,0.38997648099149934,-0.0006322024676709456,0.3770344405643472,-0.005328174103227076,0.36484672074194885,-0.017773304070239127,0.37150258336960634,0.010732675326333055,0.34313829401507834,0.01418728239944927,0.3281866955890068,0.004821850421288115,0.3151146691431474,-0.0077878064432370065,0.30944919733837056,0.03130305011664442,0.28597319050107156,0.013191729332637101,0.32523078488221224,0.00099722633013635,0.31072790300823927,0.020364425889849137,0.2984684520198206,-0.039902462026460646,0.24975157908937298,-0.0002773043052293085,0.28755011328561636,-0.012899479156044289,0.28684417148885816,0.0017683662062729973,0.2601866045291682,0.012226565274558109,0.24644044828655395,-0.053311769373734955,0.2600535516799153,-0.0337567561776567,0.2612765772429597,-0.007995690759001627,0.2826735564273735,-0.00659573054571371,0.263544777105358,-0.0036081219335203428,0.24890202526071242,0.006110220650148575,0.24319741251489604,0.016670567916322303,0.26630749802534986,-0.0231151551890481,0.22769065903363797,-0.007149041308987018,0.2733587888162785,0.007817773706546207,0.25492988152229884,0.020976254455159066,0.2486059108517628,0.021191829954327918,0.2628986353771393,-3.497897939498776e-05,0.24475796699331417,-0.002307655567696643,0.24442489122045358,-0.0012852069491332795,0.21648921210927094,0.005425992371458862,0.23834623432982885,0.019033505919030577,0.20438080561127422,-2.264184662696296e-05,0.206872176853245,0.026454963578658768,0.1923526134595778
